Date,Open,High,Low,Close,Adj Close,Volume
2023-11-27,37454.191406,37559.355469,36750.128906,37254.167969,37254.167969,19002925720
2023-11-28,37247.992188,38368.480469,36891.089844,37831.085938,37831.085938,21696137014
2023-11-29,37826.105469,38366.113281,37612.632813,37858.492188,37858.492188,20728546658
2023-11-30,37861.117188,38141.753906,37531.140625,37712.746094,37712.746094,18115982627
2023-12-01,37718.007813,38954.109375,37629.359375,38688.750000,38688.750000,23512784002
2023-12-02,38689.277344,39678.937500,38652.593750,39476.332031,39476.332031,15534035612
2023-12-03,39472.207031,40135.605469,39298.164063,39978.390625,39978.390625,15769696322
2023-12-04,39978.628906,42371.750000,39978.628906,41980.097656,41980.097656,39856129827
2023-12-05,41986.265625,44408.664063,41421.148438,44080.648438,44080.648438,36312154535
2023-12-06,44080.023438,44265.769531,43478.082031,43746.445313,43746.445313,29909761586
2023-12-07,43769.132813,44042.589844,42880.648438,43292.664063,43292.664063,27635760671
2023-12-08,43293.136719,44705.515625,43125.296875,44166.601563,44166.601563,24421116687
2023-12-09,44180.019531,44361.257813,43627.597656,43725.984375,43725.984375,17368210171
2023-12-10,43728.382813,44034.625000,43593.285156,43779.699219,43779.699219,13000481418
2023-12-11,43792.019531,43808.375000,40234.578125,41243.832031,41243.832031,40632672038
2023-12-12,41238.734375,42048.304688,40667.562500,41450.222656,41450.222656,24779520132
2023-12-13,41468.464844,43429.781250,40676.867188,42890.742188,42890.742188,26797884674
2023-12-14,42884.261719,43390.859375,41767.089844,43023.972656,43023.972656,25578530178
2023-12-15,43028.250000,43087.824219,41692.968750,41929.757813,41929.757813,19639442462
2023-12-16,41937.742188,42664.945313,41723.113281,42240.117188,42240.117188,14386729590
2023-12-17,42236.109375,42359.496094,41274.542969,41364.664063,41364.664063,16678702876
2023-12-18,41348.203125,42720.296875,40530.257813,42623.539063,42623.539063,25224642008
2023-12-19,42641.511719,43354.296875,41826.335938,42270.527344,42270.527344,23171001281
2023-12-20,42261.300781,44275.585938,42223.816406,43652.250000,43652.250000,27868908174
2023-12-21,43648.125000,44240.667969,43330.050781,43869.152344,43869.152344,22452766169
2023-12-22,43868.988281,44367.957031,43441.968750,43997.902344,43997.902344,21028503216
2023-12-23,44012.199219,44015.699219,43351.355469,43739.542969,43739.542969,13507796558
2023-12-24,43728.367188,43945.523438,42786.917969,43016.117188,43016.117188,18830554085
2023-12-25,43010.574219,43765.093750,42765.769531,43613.140625,43613.140625,21115795370
2023-12-26,43599.847656,43603.175781,41676.488281,42520.402344,42520.402344,30026850982
2023-12-27,42518.468750,43683.160156,42167.582031,43442.855469,43442.855469,25260941032
2023-12-28,43468.199219,43804.781250,42318.550781,42627.855469,42627.855469,22992093014
2023-12-29,42614.644531,43124.324219,41424.062500,42099.402344,42099.402344,26000021055
2023-12-30,42091.753906,42584.125000,41556.226563,42156.902344,42156.902344,16013925945
2023-12-31,42152.097656,42860.937500,41998.253906,42265.187500,42265.187500,16397498810
2024-01-01,42280.234375,44175.437500,42214.976563,44167.332031,44167.332031,18426978443
2024-01-02,44187.140625,45899.707031,44176.949219,44957.968750,44957.968750,39335274536
2024-01-03,44961.601563,45503.242188,40813.535156,42848.175781,42848.175781,46342323118
2024-01-04,42855.816406,44770.023438,42675.175781,44179.921875,44179.921875,30448091210
2024-01-05,44192.980469,44269.519531,43173.011719,43782.308594,43782.308594,33939355648
